Id,SalePrice
1461,107945.62
1462,146355.05
1463,175739.16
1464,188332.19
1465,240086.25
1466,171206.56
1467,176986.27
1468,165716.84
1469,189669.5
1470,121919.89
1471,185127.95
1472,95209.53
1473,92091.94
1474,151281.03
1475,114591.16
1476,365964.2
1477,252136.5
1478,345307.1
1479,334201.5
1480,435139.56
1481,287269.38
1482,244950.7
1483,175097.16
1484,173576.56
1485,211211.64
1486,196737.7
1487,351493.3
1488,234043.98
1489,186465.22
1490,243133.38
1491,182693.97
1492,95732.47
1493,196407.97
1494,331668.47
1495,298460.06
1496,253544.88
1497,189553.06
1498,169148.78
1499,173184.61
1500,165464.28
1501,191004.69
1502,177005.25
1503,277916.9
1504,235323.5
1505,219913.16
1506,187890.47
1507,224954.34
1508,189989.94
1509,160095.61
1510,141502.9
1511,139250.31
1512,162636.66
1513,171156.55
1514,155513.17
1515,191487.03
1516,162953.9
1517,150623.53
1518,150514.38
1519,199293.78
1520,124386.0
1521,123165.734
1522,187617.84
1523,97599.664
1524,102368.625
1525,110756.38
1526,111575.24
1527,100395.305
1528,127442.03
1529,159932.86
1530,170421.67
1531,146357.05
1532,98548.37
1533,138735.47
1534,106021.61
1535,144157.31
1536,91581.07
1537,69103.48
1538,142588.22
1539,201442.56
1540,134411.0
1541,141355.39
1542,147813.7
1543,199570.64
1544,86474.375
1545,116514.8
1546,148944.84
1547,148945.83
1548,136871.67
1549,135970.05
1550,140983.8
1551,115626.47
1552,150798.98
1553,125240.766
1554,107015.94
1555,180059.86
1556,122459.34
1557,89921.24
1558,102260.12
1559,57732.21
1560,136438.5
1561,140135.53
1562,120026.53
1563,111830.95
1564,176740.56
1565,155184.22
1566,220481.39
1567,83637.484
1568,221113.2
1569,128327.04
1570,141599.4
1571,104983.984
1572,127969.555
1573,218835.5
1574,130458.34
1575,207861.72
1576,197062.25
1577,198741.9
1578,154249.22
1579,149505.95
1580,207852.94
1581,150775.88
1582,139712.06
1583,263830.66
1584,221326.73
1585,152059.75
1586,65391.06
1587,94365.484
1588,128325.62
1589,92964.04
1590,125823.61
1591,76585.26
1592,143885.66
1593,129039.766
1594,145718.19
1595,129189.33
1596,245800.14
1597,228238.39
1598,235456.6
1599,166614.58
1600,172582.06
1601,51343.234
1602,119184.76
1603,60832.12
1604,275096.16
1605,226424.52
1606,162078.11
1607,156324.64
1608,231952.17
1609,187965.03
1610,155343.9
1611,146156.62
1612,186539.8
1613,151065.0
1614,118560.5
1615,79320.016
1616,64068.715
1617,78316.02
1618,119259.08
1619,127173.55
1620,184793.22
1621,116712.68
1622,139632.12
1623,225150.0
1624,185076.19
1625,120759.805
1626,166972.1
1627,187641.89
1628,267974.8
1629,201276.84
1630,344672.75
1631,256425.69
1632,267042.3
1633,203047.8
1634,184334.7
1635,182478.84
1636,155970.97
1637,180574.81
