Id,SalePrice
1461,107243.58
1462,156251.86
1463,168129.28
1464,170793.22
1465,205032.22
1466,184657.06
1467,166950.31
1468,168911.5
1469,219429.2
1470,110970.2
1471,196301.4
1472,101936.42
1473,99042.18
1474,159138.0
1475,135398.48
1476,359939.88
1477,245414.6
1478,338069.5
1479,321964.44
1480,477977.06
1481,302664.5
1482,228126.66
1483,188282.31
1484,188461.9
1485,197019.22
1486,212450.77
1487,322013.1
1488,225832.75
1489,198821.53
1490,228772.72
1491,210720.12
1492,100743.05
1493,216936.42
1494,291639.62
1495,258038.56
1496,256588.75
1497,203323.4
1498,173238.94
1499,166019.06
1500,157507.1
1501,216860.14
1502,166020.44
1503,269147.3
1504,236591.77
1505,212894.97
1506,195722.19
1507,252753.25
1508,208335.7
1509,161464.64
1510,146253.94
1511,150425.0
1512,166409.84
1513,181265.69
1514,167567.97
1515,221155.73
1516,170816.56
1517,174461.34
1518,164944.52
1519,221070.0
1520,131126.7
1521,132225.31
1522,194620.06
1523,113420.05
1524,111898.234
1525,113302.14
1526,126257.195
1527,112668.13
1528,132503.83
1529,137828.45
1530,209560.44
1531,163482.25
1532,89694.664
1533,147244.88
1534,117563.984
1535,146646.75
1536,94723.766
1537,60927.81
1538,166227.83
1539,217311.22
1540,165912.02
1541,131407.6
1542,134382.66
1543,200389.7
1544,65445.582
1545,103974.766
1546,126787.95
1547,136381.23
1548,124922.41
1549,105506.86
1550,134431.92
1551,110490.68
1552,161360.38
1553,144386.19
1554,114625.42
1555,168840.94
1556,121692.125
1557,104661.59
1558,101911.97
1559,110131.34
1560,157898.0
1561,135802.84
1562,126119.055
1563,109573.41
1564,170562.19
1565,152619.3
1566,251952.75
1567,88365.24
1568,223555.4
1569,141282.56
1570,145025.94
1571,117614.266
1572,145803.36
1573,266853.2
1574,151321.69
1575,251425.48
1576,191962.56
1577,190995.89
1578,156258.5
1579,144836.0
1580,198722.38
1581,142375.81
1582,130288.34
1583,273529.5
1584,238733.38
1585,150557.53
1586,60068.594
1587,101706.234
1588,169877.22
1589,103354.625
1590,130470.09
1591,98088.586
1592,144056.89
1593,125071.49
1594,169154.89
1595,144692.97
1596,248162.69
1597,201732.38
1598,195146.22
1599,212670.38
1600,201680.81
1601,24769.219
1602,113934.38
1603,56839.76
1604,287202.75
1605,245975.86
1606,150972.1
1607,180073.47
1608,215007.83
1609,191461.84
1610,145060.4
1611,156346.19
1612,214469.27
1613,167343.34
1614,139068.4
1615,69323.19
1616,69323.19
1617,78556.72
1618,114085.83
1619,139329.08
1620,214759.97
1621,133511.1
1622,156449.4
1623,281114.5
1624,205283.28
1625,122322.305
1626,187659.17
1627,178099.4
1628,307660.28
1629,184326.27
1630,324818.44
1631,216029.39
1632,232030.73
1633,191530.78
1634,184341.56
1635,179808.72
1636,162785.6
1637,182924.55
1638,220571.44
1639,181868.9
1640,259025.64
1641,185036.94
1642,271971.62
1643,233167.03
1644,229414.19
1645,196569.19
1646,158185.31
1647,172655.47
1648,144928.28
1649,128438.125
1650,106977.27
1651,114250.06
1652,102424.25
1653,98950.484
1654,162625.23
1655,162196.0
1656,157933.81
1657,163113.06
1658,166073.28
1659,133632.34
1660,157790.53
1661,428982.22
1662,372804.5
1663,382508.06
1664,459740.75
1665,342189.75
1666,331065.56
1667,314633.62
1668,359925.75
1669,320098.2
1670,359782.6
1671,245910.95
1672,394434.5
1673,288225.94
1674,256605.06
1675,211584.06
1676,204383.53
1677,209018.4
1678,470890.2
1679,385457.97
1680,343835.94
1681,322247.06
1682,314847.2
1683,206794.33
1684,192583.86
1685,198393.88
1686,195450.39
1687,203588.38
1688,203282.28
1689,211444.9
1690,196778.19
1691,187261.34
1692,289500.78
1693,200388.28
1694,173062.61
1695,183342.19
1696,272631.56
1697,183750.7
1698,310266.88
1699,311991.44
1700,235548.81
1701,265595.3
1702,261466.06
1703,247379.19
1704,265632.72
1705,271863.6
1706,426838.97
1707,243520.16
1708,211465.16
1709,268825.97
1710,228099.12
1711,276346.88
1712,255125.62
1713,265870.56
1714,216685.1
1715,208746.02
1716,187833.84
1717,182204.88
1718,146852.44
1719,247210.47
1720,269066.25
1721,181276.67
1722,133938.78
1723,149742.03
1724,213513.72
1725,241951.97
1726,192850.66
1727,181562.78
1728,191127.94
1729,154959.94
1730,179183.03
1731,130224.56
1732,121560.99
1733,113732.22
1734,121552.95
1735,135950.64
1736,105057.43
1737,297795.7
1738,211092.56
1739,315579.88
1740,226953.1
1741,197932.12
1742,187499.97
1743,189233.73
1744,323445.78
1745,224146.47
1746,256615.05
1747,227818.19
1748,249361.19
1749,159831.12
1750,153445.45
1751,252622.75
1752,110041.31
1753,168447.44
1754,210619.9
1755,180562.2
1756,106719.61
1757,108638.64
1758,151511.8
1759,160919.08
1760,164390.53
1761,158681.02
1762,200395.16
1763,188165.48
1764,112857.695
1765,200209.5
1766,169952.62
1767,201641.48
1768,130088.08
1769,180384.12
1770,156419.9
1771,127842.766
1772,143543.44
1773,128133.36
1774,199206.95
1775,133371.44
1776,125008.19
1777,96670.0
1778,143858.58
1779,111491.15
1780,181982.5
1781,125681.33
1782,73800.984
1783,142768.62
1784,85983.03
1785,147685.84
1786,202168.38
1787,187339.86
1788,40337.945
1789,113944.94
1790,75935.89
1791,261487.4
1792,155211.33
1793,143894.12
1794,166961.22
1795,138170.6
1796,148480.97
1797,143178.38
1798,123931.11
1799,92590.64
1800,118713.375
1801,128039.9
1802,158020.47
1803,181501.12
1804,133248.56
1805,140556.77
1806,126439.54
1807,164684.39
1808,116870.555
1809,115962.6
1810,124384.92
1811,89152.28
1812,106187.66
1813,110912.68
1814,80491.46
1815,21366.059
1816,84864.97
1817,117221.414
1818,190298.72
1819,157105.69
1820,49617.76
1821,108814.5
1822,159035.88
1823,21598.693
1824,144617.28
1825,145025.31
1826,100890.305
1827,102931.11
1828,117225.79
1829,142768.1
1830,140561.67
1831,157824.03
1832,154933.06
1833,146902.27
1834,147564.19
1835,121349.266
1836,126788.09
1837,82063.55
1838,114800.77
1839,82603.57
1840,159431.28
1841,149067.97
1842,93013.14
1843,130764.31
1844,152688.4
1845,171877.84
1846,144494.6
1847,175522.52
1848,35732.156
1849,111395.24
1850,124779.72
1851,154479.06
1852,122204.2
1853,144382.02
1854,162683.97
1855,168446.72
1856,217396.86
1857,168614.3
1858,174273.1
1859,139299.97
1860,160840.75
1861,138240.88
1862,327141.3
1863,327141.3
1864,327141.3
1865,376999.06
1866,380859.5
1867,245958.34
1868,310539.0
1869,212210.08
1870,228118.06
1871,294199.7
1872,194356.42
1873,230592.31
1874,125212.625
1875,211539.6
1876,183791.23
1877,200423.0
1878,216628.75
1879,128245.35
1880,122597.91
1881,245358.66
1882,267816.97
1883,210898.22
1884,216093.06
1885,254619.75
1886,304747.7
1887,217147.97
1888,251628.78
1889,175431.28
1890,87078.87
1891,142858.12
1892,93080.875
1893,136209.6
1894,149161.72
1895,157117.06
1896,126349.1
1897,111204.7
1898,111102.54
1899,167149.12
1900,146192.56
1901,161112.77
1902,135852.95
1903,232323.97
1904,134329.53
1905,179398.3
1906,154010.83
1907,215446.33
1908,110269.836
1909,147657.05
1910,132846.5
1911,203159.14
1912,298573.03
1913,193725.47
1914,36491.215
1915,331491.25
1916,27451.09
1917,253081.33
1918,129204.25
1919,169102.4
1920,169289.39
1921,408398.3
1922,369442.0
1923,215490.39
1924,228694.5
1925,229283.05
1926,397107.56
1927,127690.81
1928,167767.03
1929,106372.61
1930,133547.31
1931,130167.66
1932,133422.14
1933,204986.39
1934,175029.25
1935,161187.03
1936,205726.2
1937,190910.05
1938,178786.62
1939,271818.34
1940,212380.03
1941,180506.36
1942,181497.19
1943,243695.56
1944,381474.94
1945,384565.3
1946,188506.72
1947,354707.78
1948,173186.38
1949,265855.4
1950,192617.69
1951,262247.12
1952,225791.84
1953,188209.83
1954,215523.31
1955,125481.04
1956,314110.75
1957,167127.03
1958,287292.62
1959,172289.81
1960,106450.16
1961,126955.53
1962,96053.97
1963,99460.984
1964,106460.92
1965,153995.73
1966,158532.38
1967,279043.0
1968,418231.62
1969,397566.38
1970,403703.62
1971,472314.34
1972,364189.12
1973,292036.1
1974,336997.1
1975,457150.62
1976,263412.34
1977,371273.2
1978,354168.94
1979,334571.5
1980,169669.53
1981,368861.56
1982,216973.66
1983,217852.31
1984,196492.72
1985,247211.28
1986,208131.81
1987,217146.89
1988,187522.25
1989,210950.64
1990,233312.53
1991,209018.4
1992,250372.53
1993,191564.19
1994,250363.89
1995,191626.1
1996,296599.16
1997,337752.3
1998,290529.3
1999,283234.97
2000,314229.88
2001,275761.12
2002,255640.22
2003,246172.5
2004,272105.72
2005,257922.5
2006,214558.25
2007,261131.19
2008,196900.19
2009,201426.1
2010,209662.42
2011,145238.31
2012,194736.53
2013,181787.38
2014,188376.62
2015,222265.86
2016,193106.72
2017,205360.92
2018,126402.016
2019,124141.72
2020,114658.234
2021,117095.164
2022,188203.22
2023,162984.0
2024,279678.25
2025,375739.66
2026,197071.17
2027,155698.06
2028,181028.03
2029,170125.14
2030,294042.56
2031,267105.88
2032,305142.38
2033,284400.88
2034,194525.48
2035,219087.34
2036,212656.1
2037,214084.69
2038,341069.44
2039,254855.72
2040,353041.38
2041,280178.84
2042,217638.67
2043,165464.5
2044,191303.86
2045,203675.38
2046,162504.23
2047,141664.84
2048,141466.98
2049,175224.55
2050,185988.69
2051,100553.5
2052,133798.52
2053,140505.27
2054,62609.707
2055,152588.9
2056,147557.27
2057,115930.17
2058,219501.94
2059,135033.56
2060,155405.67
2061,176173.75
2062,122389.26
2063,106031.95
2064,130445.234
2065,122754.55
2066,194843.9
2067,143296.56
2068,173063.38
2069,63916.527
2070,98975.84
2071,105573.09
2072,152415.72
2073,137364.38
2074,181064.66
2075,166761.34
2076,115813.086
2077,136826.62
2078,119115.734
2079,140318.08
2080,118989.06
2081,131212.4
2082,169704.38
2083,155632.19
2084,104012.5
2085,124223.42
2086,121172.47
2087,122214.59
2088,106529.336
2089,71105.11
2090,124769.06
2091,120602.39
2092,130210.55
2093,159189.44
2094,141559.81
2095,151554.75
2096,71299.52
2097,92011.055
2098,142962.14
2099,17860.305
2100,96388.32
2101,130169.47
2102,129914.59
2103,87422.88
2104,146343.02
2105,121861.96
2106,35220.777
2107,230385.94
2108,95404.51
2109,98682.39
2110,135749.97
2111,156836.66
2112,146199.52
2113,109816.41
2114,102551.43
2115,155700.9
2116,115904.15
2117,141880.56
2118,118848.39
2119,98878.94
2120,113867.055
2121,71828.89
2122,83558.53
2123,79039.72
2124,192294.61
2125,150015.69
2126,179576.84
2127,163319.55
2128,151099.78
2129,113731.06
2130,124591.59
2131,175881.22
2132,109828.23
2133,125721.04
2134,113267.42
2135,93684.36
2136,59731.07
2137,129043.3
2138,132947.56
2139,139441.17
2140,134811.05
2141,140676.9
2142,139305.58
2143,144240.53
2144,122015.41
2145,128573.234
2146,183509.97
2147,175970.1
2148,121819.375
2149,113705.81
2150,237139.6
2151,133406.67
2152,183181.97
2153,172233.39
2154,102368.51
2155,126618.64
2156,246064.23
2157,218458.88
2158,255276.23
2159,249800.5
2160,187481.9
2161,260093.0
2162,402485.75
2163,374164.53
2164,265001.44
2165,207520.38
2166,134354.88
2167,229296.56
2168,189338.36
2169,208184.3
2170,216712.3
2171,152082.55
2172,149707.27
2173,164409.33
2174,238073.95
2175,256976.69
2176,330843.0
2177,267963.62
2178,239207.06
2179,146999.77
2180,216861.4
2181,207028.7
2182,227217.06
2183,211803.94
2184,128536.53
2185,139971.69
2186,147794.34
2187,157741.52
2188,175857.55
2189,306698.44
2190,82476.53
2191,63668.973
2192,97886.8
2193,143112.39
2194,89211.89
2195,101632.57
2196,128026.266
2197,117368.96
2198,161174.7
2199,179228.9
2200,134149.53
2201,150292.78
2202,178390.83
2203,170453.84
2204,176517.5
2205,123132.234
2206,138794.22
2207,200046.69
2208,240945.4
2209,195961.56
2210,113731.016
2211,109118.67
2212,105079.38
2213,95430.61
2214,146033.36
2215,94997.1
2216,153163.2
2217,24969.736
2218,54533.098
2219,55251.99
2220,31848.7
2221,332450.0
2222,304494.5
2223,316709.34
2224,229302.5
2225,152914.28
2226,171074.34
2227,225590.84
2228,309851.47
2229,241866.23
2230,159328.81
2231,223186.44
2232,184073.94
2233,193620.55
2234,267897.5
2235,248260.7
2236,253965.5
2237,327511.44
2238,212649.39
2239,127564.27
2240,177986.94
2241,106003.234
2242,123695.805
2243,118242.305
2244,107390.01
2245,119061.44
2246,136326.19
2247,99712.19
2248,109701.4
2249,122768.61
2250,127436.48
2251,124034.375
2252,184670.14
2253,172052.6
2254,182624.47
2255,186734.16
2256,193245.94
2257,229345.66
2258,173260.72
2259,179922.75
2260,150706.66
2261,224666.28
2262,242873.53
2263,367286.94
2264,407771.9
2265,177370.86
2266,332238.34
2267,369876.44
2268,402311.94
2269,172446.25
2270,196559.03
2271,206509.34
2272,231335.17
2273,158040.4
2274,175586.44
2275,181964.5
2276,203351.33
2277,184793.47
2278,151756.62
2279,147152.48
2280,85141.68
2281,192625.38
2282,196332.78
2283,113606.516
2284,142815.84
2285,148281.28
2286,110778.625
2287,385511.94
2288,291294.5
2289,317574.75
2290,421115.7
2291,356236.7
2292,415889.2
2293,455347.8
2294,422259.94
2295,445986.5
2296,243399.12
2297,377319.0
2298,395557.8
2299,386577.78
2300,318993.3
2301,323026.9
2302,238460.52
2303,235864.38
2304,232161.12
2305,203325.95
2306,203325.95
2307,212478.72
2308,233278.53
2309,328039.47
2310,215729.81
2311,209305.81
2312,188500.47
2313,185075.88
2314,180282.1
2315,187758.05
2316,213549.78
2317,191788.8
2318,190691.61
2319,183476.12
2320,183064.1
2321,267667.1
2322,199291.97
2323,209720.53
2324,197998.66
2325,228099.75
2326,203126.69
2327,217538.66
2328,233299.19
2329,184921.92
2330,181006.44
2331,323476.0
2332,407992.7
2333,295483.38
2334,268038.72
2335,287580.94
2336,307576.38
2337,199628.25
2338,235418.88
2339,233598.25
2340,404573.4
2341,216913.22
2342,229672.02
2343,222203.23
2344,234969.89
2345,227992.9
2346,212575.9
2347,200784.62
2348,239714.25
2349,165073.47
2350,333144.8
2351,282418.28
2352,264490.3
2353,281501.38
2354,140106.9
2355,165710.22
2356,153163.39
2357,209265.72
2358,214335.75
2359,141730.81
2360,113098.25
2361,129135.22
2362,267608.53
2363,157255.06
2364,176344.6
2365,233136.08
2366,199222.66
2367,222963.72
2368,232237.73
2369,242482.34
2370,172362.28
2371,178888.25
2372,199174.6
2373,288094.78
2374,332954.0
2375,265483.22
