Id,SalePrice
1461,106809.42
1462,146351.08
1463,174512.95
1464,181292.48
1465,214417.3
1466,174798.02
1467,176700.66
1468,163018.38
1469,197652.78
1470,113100.53
1471,218165.92
1472,105701.22
1473,100307.96
1474,156528.39
1475,127934.22
1476,351841.66
1477,237273.06
1478,342664.03
1479,328929.47
1480,444468.22
1481,270868.78
1482,234621.73
1483,180584.89
1484,186095.64
1485,223961.8
1486,208021.08
1487,309033.62
1488,234521.92
1489,181677.17
1490,240172.1
1491,182148.0
1492,88320.12
1493,196229.89
1494,279865.56
1495,261147.67
1496,260623.92
1497,184435.6
1498,167563.52
1499,175167.42
1500,160329.98
1501,206076.92
1502,174464.14
1503,289075.28
1504,243395.45
1505,222426.9
1506,196574.7
1507,241322.83
1508,200185.14
1509,158747.45
1510,134186.05
1511,148216.31
1512,165424.28
1513,173222.88
1514,157064.02
1515,205784.16
1516,160987.38
1517,153745.73
1518,147201.02
1519,222537.61
1520,124546.45
1521,123726.53
1522,194544.78
1523,89860.766
1524,113504.0
1525,105750.2
1526,106781.234
1527,94952.0
1528,130918.67
1529,147301.98
1530,172784.77
1531,165530.27
1532,108573.86
1533,152418.06
1534,126703.45
1535,155345.42
1536,95159.63
1537,68161.58
1538,157449.64
1539,208671.17
1540,146185.55
1541,149183.7
1542,142532.38
1543,185993.61
1544,75126.516
1545,111063.26
1546,148880.7
1547,143792.08
1548,132442.19
1549,123444.84
1550,135361.25
1551,128655.06
1552,162668.36
1553,141480.94
1554,111026.984
1555,167497.03
1556,112064.875
1557,87522.81
1558,107141.766
1559,121952.25
1560,146165.78
1561,123582.33
1562,116177.34
1563,115956.75
1564,177959.97
1565,153916.8
1566,225971.17
1567,75477.44
1568,210593.47
1569,129603.375
1570,153780.56
1571,116279.4
1572,132476.77
1573,250988.61
1574,139471.23
1575,220282.05
1576,235038.89
1577,197768.58
1578,148078.67
1579,130932.72
1580,206043.7
1581,147983.95
1582,123230.45
1583,276984.72
1584,224561.92
1585,160492.19
1586,60537.01
1587,98143.664
1588,139119.05
1589,96326.13
1590,131466.77
1591,83531.16
1592,127438.08
1593,132272.55
1594,159965.27
1595,133095.8
1596,237438.64
1597,194032.69
1598,212791.45
1599,212432.58
1600,216800.1
1601,37453.742
1602,115851.625
1603,76518.56
1604,278750.8
1605,252089.48
1606,160637.86
1607,194104.77
1608,229787.17
1609,183011.8
1610,132215.97
1611,146372.11
1612,193645.05
1613,157892.95
1614,136802.2
1615,88475.56
1616,70175.0
1617,79353.61
1618,120108.5
1619,126741.41
1620,188206.61
1621,128771.016
1622,143232.89
1623,254583.36
1624,202746.86
1625,123546.234
1626,173748.45
1627,184946.92
1628,286092.9
1629,202128.36
1630,324553.03
1631,219568.7
1632,242117.05
1633,214899.8
1634,188788.27
1635,189001.61
1636,151617.89
1637,174437.9
1638,202473.92
1639,169817.06
1640,251454.02
1641,184408.7
1642,259199.73
1643,219842.61
1644,236031.42
1645,188985.17
1646,161138.14
1647,181741.61
1648,135382.72
1649,128770.72
1650,109749.945
1651,118826.25
1652,110686.734
1653,103325.22
1654,167995.8
1655,170446.55
1656,155916.47
1657,164882.34
1658,166567.23
1659,134982.81
1660,153765.2
1661,434285.1
1662,376868.4
1663,373721.94
1664,432594.62
1665,335723.44
1666,315020.97
1667,313385.22
1668,362350.84
1669,325699.88
1670,371585.22
1671,244423.61
1672,395205.4
1673,279716.62
1674,248519.73
1675,204785.62
1676,202950.83
1677,220953.89
1678,435955.47
1679,356093.44
1680,349331.06
1681,308376.4
1682,292197.53
1683,195810.3
1684,186217.23
1685,180060.77
1686,196415.5
1687,204384.8
1688,196133.52
1689,198508.77
1690,211068.78
1691,200503.34
1692,307799.6
1693,215561.5
1694,185268.03
1695,188655.44
1696,277153.56
1697,192413.92
1698,309494.12
1699,303160.3
1700,234648.19
1701,266530.4
1702,244700.61
1703,240902.02
1704,264679.16
1705,272268.44
1706,402244.9
1707,235937.67
1708,194228.61
1709,254095.25
1710,235322.72
1711,281551.97
1712,237234.23
1713,273603.84
1714,223720.98
1715,212327.62
1716,183529.27
1717,197043.7
1718,135603.73
1719,205170.02
1720,242626.61
1721,174478.27
1722,121600.336
1723,159495.33
1724,202477.33
1725,243640.56
1726,194219.8
1727,168022.92
1728,182469.67
1729,148395.52
1730,170739.17
1731,125558.2
1732,138821.27
1733,113828.74
1734,118809.164
1735,141701.73
1736,93963.97
1737,277092.12
1738,209590.05
1739,295137.84
1740,212719.55
1741,205405.45
1742,181823.14
1743,184461.83
1744,299141.78
1745,205613.95
1746,244161.08
1747,228531.89
1748,221716.58
1749,152166.34
1750,134088.78
1751,252801.14
1752,110545.17
1753,145017.48
1754,207613.05
1755,176442.62
1756,118151.69
1757,111053.734
1758,155729.33
1759,165712.22
1760,161880.2
1761,159123.17
1762,196600.9
1763,171239.3
1764,111697.945
1765,177310.92
1766,169923.81
1767,206594.36
1768,124391.56
1769,191842.67
1770,149995.45
1771,122191.836
1772,134920.45
1773,125886.7
1774,174710.2
1775,129710.0
1776,120463.08
1777,101204.09
1778,139239.86
1779,95882.01
1780,180277.05
1781,125801.67
1782,63883.13
1783,124839.97
1784,66666.67
1785,128808.875
1786,172316.73
1787,173561.86
1788,27300.207
1789,102043.125
1790,53845.89
1791,235270.19
1792,144107.19
1793,157455.86
1794,165238.23
1795,132621.11
1796,124492.69
1797,132676.64
1798,108472.14
1799,96070.65
1800,118810.71
1801,107219.87
1802,148003.05
1803,154975.42
1804,131899.53
1805,139974.48
1806,132272.81
1807,171340.67
1808,122137.53
1809,114264.7
1810,133574.64
1811,80282.87
1812,101481.28
1813,121416.44
1814,81610.98
1815,30511.11
1816,89508.1
1817,108519.56
1818,171824.56
1819,148255.8
1820,72480.734
1821,110064.67
1822,165521.98
1823,48467.88
1824,132319.6
1825,134269.55
1826,98642.484
1827,99274.19
1828,121053.3
1829,154513.97
1830,148539.7
1831,148632.84
1832,134198.62
1833,153380.11
1834,143443.86
1835,112570.72
1836,121991.73
1837,82893.59
1838,128033.125
1839,89296.375
1840,130332.266
1841,128270.516
1842,87128.83
1843,127817.734
1844,144382.55
1845,153783.3
1846,145827.83
1847,148233.89
1848,31527.84
1849,115649.48
1850,111213.19
1851,154169.66
1852,130721.375
1853,135857.48
1854,178986.77
1855,162700.05
1856,222958.17
1857,162168.55
1858,157783.75
1859,127433.61
1860,162379.95
1861,126599.09
1862,335085.72
1863,335085.72
1864,335085.72
1865,353345.53
1866,363380.28
1867,232624.7
1868,309548.44
1869,214019.95
1870,229426.62
1871,280156.2
1872,176617.89
1873,222277.77
1874,127777.56
1875,220923.06
1876,186899.88
1877,208318.7
1878,215671.05
1879,110220.03
1880,122300.24
1881,237434.31
1882,244868.17
1883,194691.75
1884,199358.78
1885,230657.27
1886,279449.47
1887,209462.73
1888,252341.42
1889,169097.45
1890,121280.016
1891,115373.81
1892,84192.625
1893,125528.25
1894,124848.08
1895,142919.73
1896,133295.98
1897,114890.21
1898,103959.8
1899,156621.31
1900,126217.78
1901,170945.88
1902,133122.94
1903,221331.73
1904,120697.18
1905,175544.73
1906,143504.23
1907,201569.94
1908,116066.34
1909,156716.84
1910,136560.2
1911,212779.31
1912,295277.44
1913,175213.62
1914,55024.105
1915,320078.53
1916,33874.66
1917,259753.23
1918,128976.5
1919,175573.39
1920,165355.27
1921,386863.16
1922,348284.1
1923,217558.56
1924,212426.48
1925,215884.92
1926,373267.47
1927,125375.55
1928,167891.72
1929,111982.2
1930,130864.234
1931,132950.2
1932,130590.72
1933,172615.36
1934,181680.56
1935,163749.02
1936,182854.1
1937,193726.22
1938,180959.11
1939,280900.16
1940,200760.14
1941,170989.31
1942,175630.52
1943,225532.23
1944,357248.53
1945,362024.66
1946,180001.25
1947,327779.88
1948,161366.72
1949,261115.17
1950,187921.17
1951,262191.72
1952,217804.08
1953,183433.61
1954,183748.08
1955,127942.984
1956,321850.72
1957,152001.53
1958,292191.03
1959,146814.55
1960,86194.47
1961,121929.59
1962,96493.266
1963,102086.836
1964,107167.21
1965,156401.31
1966,163486.92
1967,284619.53
1968,378298.53
1969,372679.03
1970,370781.28
1971,437814.1
1972,361698.2
1973,287005.72
1974,346138.53
1975,429529.16
1976,267611.2
1977,359264.97
1978,313656.28
1979,339174.66
1980,183200.7
1981,373546.78
1982,224337.48
1983,224195.64
1984,181658.38
1985,226138.14
1986,227297.62
1987,179096.08
1988,181260.94
1989,206745.77
1990,223345.67
1991,220953.89
1992,239151.31
1993,183908.84
1994,257587.42
1995,188708.8
1996,258743.7
1997,313595.0
1998,285579.06
1999,297498.03
2000,284941.72
2001,257585.05
2002,266478.28
2003,227395.64
2004,262720.1
2005,269879.72
2006,222449.86
2007,240637.23
2008,201233.78
2009,195831.23
2010,181309.95
2011,149345.2
2012,180406.78
2013,184303.19
2014,190256.94
2015,217077.38
2016,195025.77
2017,207599.52
2018,122460.25
2019,132032.1
2020,111898.97
2021,109933.95
2022,177908.23
2023,154239.56
2024,269743.16
2025,326557.5
2026,206439.14
2027,163350.58
2028,166763.52
2029,167571.1
2030,282175.34
2031,269461.97
2032,306975.34
2033,277496.4
2034,204667.47
2035,221100.77
2036,212275.02
2037,213536.98
2038,331660.53
2039,224126.66
2040,348975.25
2041,283860.16
2042,201845.02
2043,174678.11
2044,191261.83
2045,214468.27
2046,154022.55
2047,131400.89
2048,143093.27
2049,163994.25
2050,188438.7
2051,96813.86
2052,122251.93
2053,146051.58
2054,67000.42
2055,140625.16
2056,150114.77
2057,104195.31
2058,215578.17
2059,139806.84
2060,150828.67
2061,173289.08
2062,119783.86
2063,100723.28
2064,128690.28
2065,121184.125
2066,183498.98
2067,135513.92
