Id,SalePrice
1461,102997.984
1462,140422.83
1463,165276.62
1464,179932.1
1465,229535.83
1466,156413.92
1467,164748.92
1468,156268.88
1469,171859.06
1470,108967.36
1471,173056.47
1472,94534.766
1473,91839.14
1474,140118.6
1475,98052.33
1476,357906.2
1477,239273.05
1478,336438.88
1479,323605.62
1480,430364.06
1481,282986.25
1482,230893.19
1483,164992.98
1484,165199.0
1485,194677.1
1486,190864.4
1487,344115.2
1488,221444.75
1489,174065.58
1490,233695.03
1491,177298.25
1492,86460.016
1493,181856.31
1494,320689.47
1495,290766.94
1496,243636.9
1497,173056.22
1498,163068.19
1499,166011.95
1500,159885.52
1501,191340.42
1502,172784.47
1503,263097.72
1504,223260.81
1505,208552.58
1506,181968.56
1507,207503.25
1508,180276.97
1509,150860.78
1510,132491.31
1511,130347.83
1512,154275.3
1513,151207.77
1514,158715.72
1515,184733.9
1516,154109.9
1517,146544.45
1518,145146.55
1519,199637.62
1520,117751.28
1521,115101.8
1522,175914.1
1523,89163.516
1524,92242.91
1525,102806.19
1526,103292.66
1527,90546.09
1528,118755.36
1529,151689.22
1530,160367.31
1531,140484.7
1532,91084.64
1533,129272.2
1534,103440.84
1535,135046.47
1536,95369.25
1537,59509.887
1538,144244.8
1539,190295.4
1540,129255.41
1541,137252.25
1542,139667.53
1543,191065.22
1544,77400.47
1545,105788.95
1546,141444.4
1547,137856.39
1548,125407.05
1549,126043.734
1550,129984.766
1551,103319.5
1552,127816.33
1553,124573.125
1554,102587.45
1555,179379.5
1556,120088.92
1557,95795.97
1558,99799.22
1559,61590.098
1560,122630.86
1561,138867.05
1562,114599.875
1563,102725.484
1564,163413.72
1565,146527.45
1566,207236.45
1567,70403.25
1568,217075.34
1569,126726.8
1570,134912.56
1571,104837.05
1572,116424.66
1573,204340.47
1574,120838.95
1575,192022.31
1576,191395.69
1577,189941.78
1578,137683.6
1579,137980.0
1580,197415.9
1581,143062.98
1582,125536.31
1583,255002.86
1584,207822.34
1585,141197.25
1586,54213.914
1587,87930.19
1588,120720.66
1589,89807.64
1590,114752.516
1591,68500.45
1592,134789.17
1593,114525.08
1594,116133.516
1595,115810.875
1596,228365.38
1597,219726.22
1598,216073.23
1599,162986.33
1600,171786.06
1601,40528.6
1602,111972.484
1603,55873.457
1604,264889.5
1605,215901.72
1606,150957.47
1607,157555.1
1608,216993.39
1609,177607.62
1610,155600.22
1611,136218.77
1612,181832.23
1613,143950.28
1614,105518.16
1615,80002.78
1616,64268.637
1617,77420.03
1618,110048.67
1619,118127.11
1620,172324.0
1621,113713.05
1622,133978.39
1623,213256.06
1624,180765.11
1625,112944.33
1626,161980.0
1627,178618.19
1628,251366.47
1629,181043.22
1630,336431.56
1631,241804.62
1632,256811.66
1633,185448.66
1634,176650.31
1635,171873.64
1636,144485.9
1637,165511.0
1638,181339.06
1639,161105.88
1640,227431.33
1641,173893.53
1642,249383.62
1643,210225.31
1644,220480.69
1645,169513.89
1646,151716.16
1647,159760.81
1648,121247.5
1649,122506.31
1650,106190.72
1651,114488.7
1652,97786.41
1653,93090.03
1654,137217.92
1655,133066.36
1656,136781.0
1657,137078.06
1658,141663.16
1659,111290.19
1660,135986.16
1661,427497.44
1662,349285.03
1663,366426.2
1664,416247.06
1665,334663.1
1666,310740.22
1667,332355.53
1668,357683.3
1669,319183.78
1670,361895.5
1671,248932.6
1672,384013.47
1673,277105.88
1674,241975.73
1675,209749.02
1676,205945.16
1677,220665.14
1678,424349.0
1679,347911.2
1680,341455.94
1681,308591.8
1682,292949.22
1683,201806.22
1684,175157.03
1685,165881.34
1686,168162.12
1687,166292.12
1688,187800.44
1689,180304.58
1690,195111.62
1691,185381.44
1692,275460.62
1693,190832.64
1694,175640.53
1695,167475.95
1696,251260.84
1697,172716.06
1698,335742.0
1699,326227.94
1700,272976.0
1701,289176.75
1702,232687.56
1703,230081.44
1704,248123.17
1705,260646.95
1706,382263.22
1707,228817.5
1708,190176.28
1709,236737.73
1710,221948.75
1711,272526.28
1712,228158.81
1713,257907.1
1714,190822.38
1715,200825.61
1716,162152.75
1717,173191.16
1718,129715.16
1719,193787.52
1720,222048.3
1721,157243.88
1722,121260.97
1723,155992.62
1724,190914.72
1725,212643.34
1726,175764.75
1727,176293.11
1728,172003.36
1729,156182.64
1730,150763.2
1731,107778.72
1732,124285.28
1733,105097.55
1734,113762.84
1735,129930.3
1736,100452.484
1737,271539.44
1738,257638.22
1739,256940.9
1740,203005.69
1741,192624.69
1742,171718.0
1743,179508.86
1744,296655.2
1745,228496.88
1746,222837.88
1747,209081.05
1748,187324.28
1749,141480.05
1750,126929.11
1751,213500.2
1752,103211.41
1753,135773.0
1754,189852.4
1755,161596.66
1756,107030.22
1757,100662.69
1758,144761.39
1759,153606.97
1760,154301.8
1761,137770.14
1762,167807.19
1763,172709.33
1764,105437.78
1765,146150.9
1766,156674.25
1767,187983.16
1768,117783.91
1769,166037.94
1770,141219.44
1771,134398.89
1772,129795.97
1773,118282.016
1774,161903.33
1775,123093.81
