Id,SalePrice
1461,144702.33
1462,170307.73
1463,177588.34
1464,175847.83
1465,173660.7
1466,168007.48
1467,155485.84
1468,153111.17
1469,178962.66
1470,128592.375
1471,183731.3
1472,119426.19
1473,132125.88
1474,159418.06
1475,107252.734
1476,285213.4
1477,242677.7
1478,266972.66
1479,260589.45
1480,429220.78
1481,287149.03
1482,190601.14
1483,173147.55
1484,153333.73
1485,128951.234
1486,176863.06
1487,309880.78
1488,248190.86
1489,178750.44
1490,197201.66
1491,180403.5
1492,128013.484
1493,193777.52
1494,284637.47
1495,265907.16
1496,197929.77
1497,184328.78
1498,137695.06
1499,132222.0
1500,144470.36
1501,210823.11
1502,121865.13
1503,225224.33
1504,202675.45
1505,205023.02
1506,245707.53
1507,266330.16
1508,224798.25
1509,166209.31
1510,174871.8
1511,165372.06
1512,213770.53
1513,170574.8
1514,195453.98
1515,253775.8
1516,181468.08
1517,149367.5
1518,216963.42
1519,228372.38
1520,150139.61
1521,155122.83
1522,208646.22
1523,137428.3
1524,125788.305
1525,123090.1
1526,121935.05
1527,133005.27
1528,129937.18
1529,159963.62
1530,192249.55
1531,200810.11
1532,96502.49
1533,185040.05
1534,129384.63
1535,164934.58
1536,144083.19
1537,134441.27
1538,159113.31
1539,205474.12
1540,181500.72
1541,168435.28
1542,170895.05
1543,203896.39
1544,91155.97
1545,110817.54
1546,139309.33
1547,157950.64
1548,143750.97
1549,128690.086
1550,171519.86
1551,135629.78
1552,204784.22
1553,130021.984
1554,121638.39
1555,202444.67
1556,116792.69
1557,140870.62
1558,95491.86
1559,149651.14
1560,175727.14
1561,204610.84
1562,122348.734
1563,108520.99
1564,188438.05
1565,154564.03
1566,208001.42
1567,103372.94
1568,226720.72
1569,178772.58
1570,128086.016
1571,144490.48
1572,150657.44
1573,209453.83
1574,173634.03
1575,201286.33
1576,233333.67
1577,178390.11
1578,153491.02
1579,137876.39
1580,181650.16
1581,129280.67
1582,124870.734
1583,295141.44
1584,224845.42
1585,124430.8
1586,50088.49
1587,98828.484
1588,151507.86
1589,134681.58
1590,136946.64
1591,99282.34
1592,158063.03
1593,116431.61
1594,168507.62
1595,143299.92
1596,244413.69
1597,239592.1
1598,157402.2
1599,149274.7
1600,165095.67
1601,62107.08
1602,138718.72
1603,113701.05
1604,223944.02
1605,221816.64
1606,170025.84
1607,279438.88
1608,194864.9
1609,166838.08
1610,133613.75
1611,164625.81
1612,199793.53
1613,194315.7
1614,115993.97
1615,87292.164
1616,87292.164
1617,108265.69
1618,114253.34
1619,120562.31
1620,255718.66
1621,145519.86
1622,149340.92
1623,227514.31
1624,209928.88
1625,127001.49
1626,213469.95
1627,176163.81
1628,244944.16
1629,147777.6
1630,309060.6
1631,193283.73
1632,221759.52
1633,129267.97
1634,176174.3
1635,153610.14
1636,159181.7
1637,220408.08
1638,217794.39
1639,211427.6
1640,263161.56
1641,202532.39
1642,202241.58
1643,208275.7
1644,198052.53
1645,218984.05
1646,165119.67
1647,162818.98
1648,159968.34
1649,142182.53
1650,130228.24
1651,129955.805
1652,119412.76
1653,117582.39
1654,163018.03
1655,142675.36
1656,159404.64
1657,163004.61
1658,159397.92
1659,109962.3
1660,161750.58
1661,349709.38
1662,298515.7
1663,309322.12
1664,375091.8
1665,264777.44
1666,274459.28
1667,278787.0
1668,271421.66
1669,221533.3
1670,272069.9
1671,254476.72
1672,371689.94
1673,263694.66
1674,255608.17
1675,192023.77
1676,191423.9
1677,188727.34
1678,381254.03
1679,315853.4
1680,268795.66
1681,219134.39
1682,250783.31
1683,193594.7
1684,149186.7
1685,152452.22
1686,159271.33
1687,128942.28
1688,180339.06
1689,167577.1
1690,154967.77
1691,140280.36
1692,216291.31
1693,128949.484
1694,156825.52
1695,132874.23
1696,258515.39
1697,133615.6
1698,305812.38
1699,315116.6
1700,238905.7
1701,257780.52
1702,267392.62
1703,245363.39
1704,259622.39
1705,199272.23
1706,344037.1
1707,198086.83
1708,196571.84
1709,243372.42
1710,214283.97
1711,214825.77
1712,252579.9
1713,232884.48
1714,211562.67
1715,184062.98
1716,171436.66
1717,155676.55
1718,122161.0
1719,185029.86
1720,237647.2
1721,159271.45
1722,117008.84
1723,159275.23
1724,220521.45
1725,221528.31
